Source,Target,Weight
31790386,70254655,1
2872812,790359,1
46891997,9384267,1
24657977,12048721,1
5191883,53238813,1
32935745,20929025,2
17508889,3594497,1
38962730,16008423,1
11939484,10589864,1
29102367,23206290,1
61042367,51688289,2
43156818,42926209,1
14562056,4128353,1
47563072,3301400,1
45975112,45425758,1
675247,184460,1
33015583,2183193,3
64860095,20580498,1
20580498,19206385,1
13525176,9325315,1
68798776,68240213,1
26142147,26142080,1
29562833,38638583,1
38638583,29562833,1
57602001,7613257,1
67828134,36960293,2
67828134,36960321,3
5772606,1125389,2
12382547,70868306,67
46805578,67763937,1
60618947,60042057,1
46293472,2410676,1
46293472,1362490,1
1049088,33014811,1
49480041,6296790,1
21741891,6296790,1
42534055,41881900,1
63192522,4989143,1
14956897,21540759,1
52630616,24195339,1
21252787,2751199,1
66353500,5550623,1
62630397,31492490,1
4732425,52855516,1
10968239,3342055,1
53558755,4128353,1
29666602,41415876,1
7950974,108278,1
2872812,14570945,1
15350898,36837280,6
16286131,20552964,2
46990843,41881900,1
54953903,36891867,1
64860095,23059575,18
23059575,64860095,2
68159029,4576305,1
20929025,34414315,1
19206385,54230994,1
62026178,11778024,7
16554739,11206255,3
45959309,18840003,1
11589713,44639329,1
5532320,34013728,1
8962829,41676726,3
1545869,27193779,1
70957320,3510804,3
5474834,24612415,1
43924169,41881900,2
106310,29102367,1
48456638,49970642,1
7506968,4597760,1
7506968,13421878,1
13421878,4597760,1
4597760,13421878,1
61140957,56356706,1
46300838,49970642,2
19382615,12048721,1
38927440,3480666,1
53238813,4095287,3
8163351,1918677,1
60846913,32935745,1
9385519,29455960,1
45873864,58341372,1
71047175,299862,1
53438969,53344710,4
6296790,21052744,1
8745199,64340188,4
17197934,2945088,2
31018716,71379926,8
54120792,4780572,1
30892477,658518,1
26509369,33429211,1
9998516,7691631,2
44173486,21347346,2
47892577,11167738,1
10975056,9325315,3
18643403,2050163,1
14338121,12646044,1
4297273,12646044,1
56533838,57153681,1
36891867,60553741,1
37082871,943149,2
52980493,6296790,1
62367558,41881900,1
25273785,40841283,1
24963784,60826301,1
47540830,21347346,1
8745199,5806776,1
10888192,6714663,1
47963768,308770,1
6714663,10888192,6
37489525,2484397,1
1195004,32654500,1
60858966,14562056,2
1661758,2219738,1
47903333,32247847,1
50304279,53611065,2
20108549,23096959,1
10126908,10975056,4
61140957,52630616,1
5532320,7804910,2
65772720,28366058,2
27835638,27931142,1
29629333,40562997,1
1917262,4084908,1
23272510,13124802,1
30822480,321278,1
64667594,23272510,1
26509369,14090388,1
1911523,26628954,1
54189940,21399598,1
27835638,3678731,1
30250127,14125254,1
53611065,50304279,9
24891661,38434858,2
64315743,35968578,3
37162022,32509278,1
17374628,17374659,2
16415622,11167738,1
57273496,26820798,1
67990936,10270250,1
59227528,65252,1
41881900,43916263,5
8594752,24963784,1
17982967,4137249,1
58331146,36891867,1
27401779,21741891,1
71353582,63537249,1
67783103,67790503,1
32486256,7691631,1
52006608,400664,2
60374819,1254497,1
211588,8514,4
7919054,14727320,1
107872,168370,2
16256144,23202451,14
23202451,16256144,9
45506187,51034200,1
51034200,45506187,1
519869,1206603,1
39157654,42047400,1
7691631,28366058,2
67828134,46089560,1
49865722,50779358,1
21388550,26444985,1
50384464,36891867,2
23760859,32247847,1
54503347,23096959,2
69678378,18150451,1
11677934,507123,1
597879,11167738,2
65772720,7691631,3
43603757,48567832,1
39586505,60374819,1
60874241,11167738,1
5433677,3319769,2
44838949,45423447,12
13521137,1446467,1
38711355,32024574,1
39308194,16386099,1
23096959,7691631,3
10942844,38923383,1
43347873,238972,1
31829770,3678731,1
667006,4128353,1
48640313,27352490,1
20944673,36732493,5
62446156,44869078,1
28366058,7691631,1
62800980,31790386,1
56088006,41881900,1
17912002,16184890,1
33791453,23766683,1
11753734,7969634,1
67790503,67783103,1
36050852,5349565,1
10097543,23697630,1
60654260,60858966,1
24998719,50514153,1
56511192,11125589,1
34302698,5694513,2
60872406,66868434,1
62800980,33941273,1
23924195,2183193,2
31696383,24604008,1
20894654,20891020,1
16263354,4095287,2
61070151,3301400,1
4780572,54120792,1
18221501,71471849,2
49970642,11167738,4
62026178,10041891,2
52497971,37989511,1
41829476,21749516,1
40704717,40135191,1
23011147,843222,1
32334227,481872,1
32219142,27193779,1
26628954,27583882,1
20580498,62091339,1
7786818,3038446,1
23096959,11225014,1
50779358,49865722,1
20894654,20896532,2
31985425,24195339,3
21704134,11225014,1
2484397,4164482,1
28611747,33389183,1
69944739,28972890,1
9648780,27193779,1
34562465,35998691,1
42454540,7691631,2
1409544,52855516,1
50779358,50168898,1
47422110,29028775,2
52855516,3629537,1
63265988,51474893,1
7760890,33401957,2
62893383,14005591,1
40646712,8135462,1
40646712,40704717,1
1362490,15515181,1
61739430,67828134,1
35326416,63537249,6
10041891,62026178,1
24386993,59061556,6
33002637,42454540,1
71157923,33002637,3
12926963,3214406,1
20021829,61145961,1
41881900,45975112,1
41881900,56088006,1
54672347,72283469,2
50514153,23096959,1
47093357,19117456,1
23059575,34659664,1
50603025,27549019,1
9478219,10391073,1
56373149,481872,1
13779937,10178188,1
40969713,23021810,6
63537249,35326416,2
20580498,34659664,1
53330030,6296790,1
31370097,23389720,2
30969188,40013435,1
52855516,43019030,3
43019030,52855516,1
56398352,11061773,1
3745077,52855516,1
70617656,23096959,2
53658916,53213638,1
33401957,7177096,1
4297273,11969507,1
51275191,23083156,1
71493092,13779937,1
28627094,20580498,1
61980658,1204412,2
39266291,21909749,1
39137690,9385519,1
29629333,7691631,1
36960321,54503347,1
49970642,37500192,1
24657977,7760890,4
21233191,24031839,2
68898185,5250457,1
17728164,50733765,6
5545025,2765899,3
60115618,60115716,1
35279595,8357227,1
8357227,35279595,1
47165187,3214406,1
34896300,37834277,2
18611173,1424470,1
70503329,38319391,1
52113921,11167738,1
49070246,507775,1
18689903,13974308,1
5764782,13962843,1
507775,7833168,1
35786536,117741,1
56171873,49086513,1
1980539,8514,1
74950693,34230966,1
61749446,13221727,1
11290232,481872,1
50678663,6730452,2
14812631,324747,1
117741,1431547,1
24657977,41600436,2
11589713,20580498,1
46565708,56701199,1
24195339,67509389,1
54664770,52855516,1
67763937,24195339,1
62181507,56184050,1
40321070,21347346,1
42321571,3678731,1
494068,46236248,3
5483330,52855516,1
62367558,35998691,2
1163456,1103607,1
47609714,57309106,2
36891867,32247847,2
9517720,15800559,1
71782125,1424470,2
1182756,2982886,3
41571541,13633443,6
39013909,36535156,1
4297273,648414,2
12726995,49970642,1
13797036,49970642,1
9867357,49970642,1
72283469,23096959,1
45091719,53461525,1
45091719,1200050,1
1917262,36953657,1
71471849,18221501,1
39903075,34880993,2
38927440,38927866,1
29028775,49970642,1
4106792,20665987,1
321278,49970642,1
58157629,45717250,1
168370,59509,1
67509389,36891867,3
67509389,20929025,1
11672345,41095157,1
16165969,37996233,2
14330651,1099265,1
23059575,42408804,1
23059575,32689932,1
10126908,8715146,1
10975056,8715146,1
46881155,27193779,1
50071042,4989164,1
61739430,54503347,1
38934449,8962829,1
15035246,40208831,1
30586758,26814908,1
30586758,27534295,1
55967835,53238813,1
36891867,20929025,1
38492041,10270250,1
34937316,23766683,1
39546089,321278,1
9385519,27448635,2
32247847,34414315,1
22945744,258750,1
59966901,44869078,1
30538630,28457823,1
3786237,6296790,1
25362464,1577604,1
20016654,9693534,1
49970642,1451352,1
49970642,11855195,1
49970642,321278,2
39586616,60374819,1
8745199,42106842,2
45545777,22442668,2
20580498,36960321,3
33653601,11391151,2
7458003,7444957,1
10851820,29455960,3
55543847,34824538,1
19483273,35065891,1
17374659,17374628,2
26257767,53238813,1
1182756,2791179,1
45671249,3623050,1
943149,37559299,2
26142147,31446151,1
31323121,1090311,1
56723754,29028775,1
7994556,37946692,4
39176269,11730342,1
36358216,40328394,1
67828134,20580498,4
62167353,20789757,1
36281146,53238813,2
6567216,8542523,1
18840003,24560307,1
35065876,16316451,1
16316451,35065876,1
39534835,3342055,1
16052050,21233191,1
20929025,27193779,1
71809982,14210523,1
42408083,13221727,1
27342322,168370,1
52568788,11969507,1
56353740,40686014,1
41095157,11726647,2
67210187,2436255,1
51538131,30608771,1
27931142,32024077,1
15337722,3214406,2
5474834,7789923,1
68056844,19048563,2
53758151,24296709,1
23652126,1695405,2
3618133,5777198,2
43916699,5741125,1
63457567,36535156,1
60020448,19753195,1
3100121,13584262,2
21052744,3786237,1
43916263,51457456,1
5954253,5731348,1
56615144,8594752,1
21741891,31788540,1
10270250,52113921,2
64751214,6293402,1
13021798,23096959,2
30969188,44869078,1
24833922,7994556,2
40690081,36891867,1
19866730,11577304,1
58152695,24474138,1
2183193,192904,1
15778059,11939484,1
24109199,20580498,1
47658996,36891867,1
35998691,9384267,2
22923251,3301400,3
22072746,1446467,1
108278,3444030,2
22072746,54980593,1
51555860,50544166,1
24560307,27193779,1
54327721,59383148,1
70249665,11167738,1
37560288,51556828,1
24296709,53758151,1
40972840,3638964,1
19804703,14051004,3
1695406,2504560,1
61660309,41881900,3
2183193,23924195,1
7177096,33401957,1
66386779,21233191,1
16563587,3370128,1
19745004,20896532,1
7893959,4518079,2
50277110,50168898,2
4335022,3626679,1
2156455,46155527,1
59824689,41029840,3
15480067,10270250,1
59089044,33767206,2
27534295,30586758,1
46562632,41881900,3
62109017,3604157,1
57372073,1362490,1
57372073,2410676,2
168370,614070,3
24968227,19051806,1
16266508,52855516,1
7444957,7458003,1
12833442,6567216,1
64340188,5875030,1
39738994,55504627,1
55581236,21540759,1
27448635,9385519,2
3214406,18611173,1
49970642,27193779,3
30969188,65794292,1
1365306,1381673,1
18055618,25462659,1
20999008,20896532,1
13221727,5282596,1
2077085,46155527,1
60553741,24195339,1
55723051,24560307,2
8542523,22296542,2
22296542,8542523,1
12271469,10589864,1
31691538,1790564,1
4095287,19590702,1
57047271,9384267,1
73427867,18280236,2
66072566,23096959,1
8966356,10826219,1
5312648,5282596,1
62181610,10985948,1
59089044,6235174,1
8472417,8514,1
30750041,58341372,1
34105868,34812687,2
34105868,34079386,2
34105868,5532320,2
59144120,23992530,1
66360806,32848140,1
17391973,1093228,1
49946255,21289110,1
58330635,50250915,1
3100121,27193779,1
40667593,36953657,2
15830664,28710753,1
26553597,10707658,1
42408083,301742,2
6543378,41291958,4
19872456,42698429,1
41917698,21160389,1
20896532,20895915,1
21203152,20895915,1
29943859,8629417,1
2791348,2077020,1
25471099,1090311,1
43385504,12256376,2
66022177,2609642,1
16594532,25611422,1
35310228,34015355,1
52855516,206084,2
5532320,67648772,1
58238578,39137690,1
60042686,24195339,1
45975112,41881900,1
10247874,1362490,1
3662176,6228403,1
31985425,51457456,1
24700171,11730342,1
44423752,34864402,1
30095200,23770421,1
58353356,29455960,1
63356478,42789514,2
62409417,33202667,1
43209187,3678731,1
8763405,12888993,1
70855734,26987049,1
29849956,27193779,1
23041972,67616103,3
42106842,8745199,2
20929025,11672345,3
16184890,17912002,1
59699743,62181610,1
4128353,46881155,1
17728164,8966356,1
6942323,31211061,1
512332,507123,1
2609642,66022177,1
71359600,17689377,1
54503347,61739430,2
36891867,21399598,3
36372432,43770905,3
43770905,36372432,2
72473727,2006876,1
35249369,9384267,1
12511640,11167738,1
33947548,11061773,1
9309093,27193779,1
19483273,16316451,1
20896532,26444985,1
3214406,15337722,1
3214406,45091719,2
5923215,28671602,1
29551018,31211061,2
13807928,16961558,1
14579099,60374819,1
11778024,62026178,1
52519674,15778059,1
34739117,37489525,1
9173280,30541396,1
30541396,9173280,1
35065891,19483273,1
39534835,27193779,1
51730162,53238813,1
27091760,507775,1
6093316,16386099,1
4576305,9278888,1
35015510,9384267,1
53623304,37128954,1
20891020,21156013,1
62091339,21242831,1
12888993,8763405,1
42001175,42370929,1
48108534,8514,1
61302197,7691631,2
25793405,6093316,4
46562632,76644875,1
48141141,42488903,2
74501560,50063252,1
24889759,15730865,2
57334765,50384464,4
43916263,11672345,2
16256144,20773773,5
1257514,45766550,1
49451058,8629417,1
67828134,7691631,2
7653178,53448835,2
29102367,302322,4
33653601,34138622,1
30678362,18402447,2
3319769,929845,2
44803669,31370097,1
62728051,14159669,1
32403944,4095287,1
14845405,7833168,1
18801276,1210071,1
20929025,6093316,2
4723248,18845024,1
47081327,44924692,1
54678792,19816973,33
13753636,4470435,1
4723248,35640229,2
8514,14507,1
50733765,22485114,1
29273084,858127,1
6228378,3662176,1
69822474,321278,1
41093724,1424470,1
1090311,52855516,1
49129024,28710753,1
3665229,48185587,1
43509302,43035979,1
5864719,1385122,1
22485114,50733765,1
20896532,19745004,1
27728976,37489525,1
37489525,27728976,1
55768463,61533876,2
15619141,11167738,1
46236248,494068,1
24998719,48181728,1
41881900,61973853,1
858127,1385122,1
27452807,26181278,2
54980593,9120498,1
41291958,6543378,1
16165969,33873218,1
43509302,11939484,2
4576305,31788540,1
61014987,6093316,1
21633655,21591001,1
4106792,53238813,3
37608560,22844223,1
74395326,20954246,1
58900431,192904,1
18663181,2050163,1
18045013,1200050,1
62163982,30608771,1
46379698,28710753,3
55064051,21167485,16
11778024,45589754,1
11778024,36831081,1
7530570,35977087,1
27835638,25136308,1
70617656,24195339,1
69888462,2293158,3
41881900,66572443,1
60858966,33494287,1
3237873,3214406,1
1210071,20580498,1
43167935,37500192,1
4434126,168370,1
68402336,15127462,2
72283469,49598840,5
10073640,2081289,1
23774298,24395109,1
10425992,24195339,1
53291241,34383946,1
1090311,24636789,1
11730342,27193779,2
3877327,15111821,6
75698924,41052718,1
1090311,507775,1
32180714,32180069,1
63537249,54114390,1
65057475,5731348,2
1362490,5731348,2
2410676,5731348,2
21203152,21156013,1
41881900,46562632,1
42713185,4780572,1
60115647,60115785,1
70704345,10391073,1
501687,69822474,1
47844713,24500594,1
54502204,16563587,1
8843683,478584,1
4950204,4950187,1
71632091,1181927,2
60350316,49016322,1
15730865,1919660,2
65648767,63537249,1
60716014,321278,1
37153337,10270250,2
14562056,3678731,1
3370128,12499251,2
74797803,45055693,1
176084,168370,1
67328052,49286861,1
70254655,55768463,1
11116372,16386099,1
48415146,29028775,1
8710321,10391073,1
19927831,39266291,1
33119874,8514,1
60635490,24560307,1
68735858,13414105,1
13302970,4723248,1
8230327,1438007,1
24998719,39487546,2
9120498,54980593,2
7122663,8514,1
23022377,8514,1
2866041,1049095,2
6115789,5312648,1
58414855,41829476,1
45423447,44838949,6
52113921,10270250,1
376635,488514,1
25640704,14089735,1
38927866,38927440,1
65489927,20580498,1
48337670,12983151,3
52162136,6093316,1
1049095,2866041,2
13972055,11778024,1
73988323,206084,1
19951562,20896532,1
71809982,35065891,1
41881900,65561709,1
17374628,5474834,2
40562997,29629333,1
19374812,15652312,1
76251826,44869078,1
5731348,1362490,1
43142077,6296790,1
16563587,21641241,9
40407033,478584,1
6698407,46891997,1
73384279,19872456,1
247278,4164482,1
70481784,49419430,1
36093975,8436350,1
1133930,11969507,1
18456301,3301400,1
51777407,27931142,1
60115684,60115716,1
6235174,1362490,2
43748432,20773773,1
42341942,66981433,1
58418306,66981433,1
72802923,26505295,1
42370929,42001175,1
44838949,45423417,10
53558755,35640229,1
3629537,14650917,1
57149823,45055693,1
39534835,698041,1
47515815,45975112,1
42122684,84822,2
36463352,48449342,1
67509389,21399598,3
60949226,63537249,1
5431309,12048721,1
18883207,17271429,1
72938516,20149643,1
54503347,72283469,1
50213667,21399598,1
6228378,6228403,1
63537249,15062869,1
40321070,35951404,2
41851103,26820798,1
33015583,34864402,1
71829219,65794292,1
12983151,19753195,1
481872,18663181,1
4046291,3444030,1
68174060,39210774,1
51868019,5532320,1
41175671,33653601,1
6093316,7639232,1
9384267,18477927,1
946945,321278,1
50125495,36316259,2
24456714,8135462,1
14051004,19804703,1
44326653,41291958,2
10041891,13972055,1
27193779,5187096,1
9309093,49970642,1
5271376,3594497,1
43686408,21388550,1
32180069,32180714,1
27193779,3342055,3
28186356,49274754,1
14981376,1181927,1
30064588,13584262,1
24636789,1090311,1
45425758,41881900,1
27804716,34414315,1
65648767,24560307,1
48337670,15778981,1
53448835,75130658,1
53461525,3214406,1
51399040,46300838,1
60849819,66868434,2
2325416,4909355,1
66981433,42341942,1
44875894,35640229,1
15778981,19753195,1
54787116,16752620,3
11137,8514,1
39210774,68174060,1
11672345,20929025,1
16191201,17132838,1
35640229,10270250,1
18271410,32181539,1
460078,84009,1
13911118,24560307,1
687157,54980593,1
36895421,33655535,1
67763937,36891867,2
9252013,9252268,6
42104063,189840,1
47087,8514,2
51667222,3678731,1
60874241,51951003,1
184460,735498,1
23701779,1390248,1
40013435,3678731,2
654608,37489525,2
49099731,42488903,1
29839205,8514,1
2687166,4164482,1
7691631,61739430,1
7530570,321278,1
33429211,20580498,1
11131631,4524181,1
30676220,19483273,1
38267721,1661758,2
53671762,658518,1
4950187,29102367,2
29976873,31696383,1
31696383,29976873,1
27193779,40329787,1
45316694,11061773,1
60031447,24763574,1
54114390,27549019,1
2410676,1362490,1
50168898,50277110,1
31286602,6370981,1
6370981,31286602,1
24594933,73384279,1
40013435,10270250,1
49970642,68416554,1
43191201,34138622,2
35977087,7530570,1
35326416,49970642,1
69508273,3342055,1
4106792,5108051,1
1307123,1049095,3
3678731,5347074,1
20895915,20896532,1
19753195,48337670,1
13021798,612587,1
59522149,17728164,1
31502883,675247,1
40208831,26142147,1
36316259,50125495,1
12499251,3370128,1
15111821,13124802,1
10493427,3757512,1
31633215,6093316,1
41930098,48599462,1
9325315,64396357,1
20312497,38784511,1
231339,138312,1
42283287,45793760,1
45993608,6650539,1
52776929,321278,1
31985425,10064545,1
72283469,54672347,1
26444985,20896532,1
44803175,2594116,1
1450115,1064563,1
44838949,44838988,1
47071941,27193779,1
5814103,27193779,1
6093316,33742985,1
16384837,41291958,1
31985425,63090054,12
36891867,321278,1
47834639,28283593,3
5731348,1385122,1
39337963,32202720,1
72473727,20580498,1
10391073,70704345,1
19927831,21748344,1
20580498,56353740,1
15536087,11969507,2
76462297,34262857,1
3444030,108278,1
17327535,65252,1
20929025,60630844,1
19048563,68056844,1
76530378,15045751,1
35552300,19927831,1
48449342,36463352,1
34938344,30404787,1
7653178,15346914,1
20312497,11167738,1
39738994,1610564,1
27452807,34413897,1
11969507,52568788,1
38936307,2168780,1
25611422,16594532,1
56356706,24195339,1
24119524,3678731,1
42047400,13446739,1
15111821,37448451,1
7764556,1049095,1
52855516,1090311,1
20580498,16563587,2
10270250,14291040,1
26836182,23096959,1
13221727,28782747,1
51930379,20773773,1
76644875,46562632,1
5894962,28782747,2
27631673,55225846,1
13221727,5894962,1
42436885,16416867,2
5864719,5864709,1
52855516,7053637,2
75130658,7653178,1
14712850,23885266,1
40013435,47071941,1
5152372,184460,2
1385085,1385122,1
41052718,75698924,1
21909749,22737333,1
43797718,36535156,1
11568417,3745077,1
